user_id,video_id,category,length_sec,watch_time_sec,liked,shared,commented,follow_creator,group,date,engagement,engaged
1817,1450,gaming,39,30,1,0,0,0,variant,2025-07-21 11:00:15.195387,1,1
5855,844,dance,33,27,0,0,0,0,variant,2025-07-31 11:00:15.195387,0,0
6710,1479,comedy,20,16,1,0,0,0,variant,2025-07-31 11:00:15.195387,1,1
570,695,gaming,12,7,1,0,0,0,variant,2025-07-31 11:00:15.195387,1,1
5443,422,music,55,37,1,1,0,1,control,2025-08-07 11:00:15.195387,2,1
1896,763,comedy,13,10,1,0,1,0,variant,2025-07-24 11:00:15.195387,2,1
2734,736,music,24,16,1,0,0,0,variant,2025-07-23 11:00:15.195387,1,1
3864,1195,music,23,18,1,0,0,0,variant,2025-07-14 11:00:15.195387,1,1
7456,710,sports,20,12,1,0,0,0,control,2025-08-11 11:00:15.195387,1,1
4015,249,fashion,33,25,1,0,0,0,variant,2025-07-30 11:00:15.195387,1,1
1687,181,food,38,25,1,0,0,0,variant,2025-08-07 11:00:15.195387,1,1
3010,1499,fashion,32,23,1,0,0,0,control,2025-08-12 11:00:15.195387,1,1
7807,483,music,38,26,1,0,0,0,variant,2025-08-05 11:00:15.195387,1,1
155,1408,gaming,21,11,1,0,0,0,control,2025-07-27 11:00:15.195387,1,1
1410,789,gaming,8,1,0,0,0,0,variant,2025-08-10 11:00:15.195387,0,0
785,1428,fashion,59,36,0,0,0,0,control,2025-07-17 11:00:15.195387,0,0
8097,1811,gaming,56,38,1,0,0,0,variant,2025-07-15 11:00:15.195387,1,1
7561,1185,food,38,28,1,0,0,0,control,2025-07-16 11:00:15.195387,1,1
7344,248,dance,34,25,1,0,0,0,control,2025-07-14 11:00:15.195387,1,1
7207,319,food,49,29,0,0,0,0,variant,2025-07-20 11:00:15.195387,0,0
5597,964,sports,42,30,1,0,0,0,control,2025-08-08 11:00:15.195387,1,1
5802,700,food,34,24,1,0,0,0,control,2025-08-10 11:00:15.195387,1,1
2807,531,sports,35,23,0,0,0,0,control,2025-08-06 11:00:15.195387,0,0
538,1780,gaming,47,36,0,0,0,0,variant,2025-07-23 11:00:15.195387,0,0
5987,1137,dance,36,28,1,0,0,0,variant,2025-07-23 11:00:15.195387,1,1
1842,1948,food,60,38,0,0,0,0,control,2025-08-01 11:00:15.195387,0,0
8717,1814,music,38,22,1,0,0,0,variant,2025-08-04 11:00:15.195387,1,1
6972,563,music,49,32,1,0,0,0,control,2025-07-28 11:00:15.195387,1,1
5626,1368,music,22,15,0,0,0,0,control,2025-07-25 11:00:15.195387,0,0
2951,123,sports,10,6,1,0,1,0,variant,2025-07-29 11:00:15.195387,2,1
7993,750,music,55,39,1,0,0,0,control,2025-07-30 11:00:15.195387,1,1
4781,319,dance,7,5,0,0,0,1,control,2025-07-31 11:00:15.195387,0,0
2369,1598,dance,44,32,1,1,0,0,control,2025-08-04 11:00:15.195387,2,1
6656,1502,food,18,10,1,0,0,0,control,2025-08-03 11:00:15.195387,1,1
8174,1437,food,55,38,1,0,0,0,control,2025-07-18 11:00:15.195387,1,1
4496,586,music,42,30,0,0,0,0,control,2025-07-20 11:00:15.195387,0,0
9164,245,sports,21,19,1,0,0,0,variant,2025-08-05 11:00:15.195387,1,1
6003,544,comedy,55,43,1,0,0,0,control,2025-07-30 11:00:15.195387,1,1
6615,1481,gaming,31,22,1,0,0,0,control,2025-07-28 11:00:15.195387,1,1
9359,153,music,41,22,0,0,0,0,control,2025-08-09 11:00:15.195387,0,0
5920,656,fashion,30,23,1,0,0,0,control,2025-07-17 11:00:15.195387,1,1
854,15,music,18,7,1,0,0,0,variant,2025-07-29 11:00:15.195387,1,1
4147,1467,food,40,20,0,0,0,0,control,2025-07-15 11:00:15.195387,0,0
3770,1328,fashion,28,22,1,0,0,1,variant,2025-08-05 11:00:15.195387,1,1
575,1810,gaming,25,18,1,0,0,0,variant,2025-08-06 11:00:15.195387,1,1
1149,245,fashion,5,1,0,0,0,0,variant,2025-07-15 11:00:15.195387,0,0
6294,791,comedy,46,33,1,0,0,0,control,2025-08-12 11:00:15.195387,1,1
6458,567,food,36,23,1,1,0,0,variant,2025-07-21 11:00:15.195387,2,1
7510,554,music,15,12,1,1,0,0,control,2025-07-23 11:00:15.195387,2,1
9908,899,music,52,42,1,1,0,0,control,2025-07-24 11:00:15.195387,2,1
4778,1479,comedy,21,11,1,0,0,0,variant,2025-07-15 11:00:15.195387,1,1
3855,1383,gaming,7,1,0,1,0,0,variant,2025-07-26 11:00:15.195387,1,1
2492,52,dance,41,24,1,0,0,0,control,2025-07-30 11:00:15.195387,1,1
3125,11,fashion,33,23,1,1,1,0,control,2025-08-11 11:00:15.195387,3,1
5692,823,music,23,18,0,0,0,0,control,2025-08-02 11:00:15.195387,0,0
3052,1624,music,47,31,0,0,0,0,control,2025-07-15 11:00:15.195387,0,0
5,227,food,57,35,0,0,0,0,control,2025-07-19 11:00:15.195387,0,0
5223,114,sports,37,20,1,0,0,0,variant,2025-07-31 11:00:15.195387,1,1
5316,1561,comedy,53,41,1,1,0,0,variant,2025-07-26 11:00:15.195387,2,1
4870,604,music,43,25,1,1,0,0,variant,2025-07-26 11:00:15.195387,2,1
877,1996,sports,51,28,1,0,0,0,control,2025-07-15 11:00:15.195387,1,1
9184,1111,food,9,1,1,0,0,0,control,2025-07-18 11:00:15.195387,1,1
7028,593,food,6,3,0,0,0,0,control,2025-07-14 11:00:15.195387,0,0
4143,1274,dance,13,13,1,0,0,0,control,2025-08-12 11:00:15.195387,1,1
6967,1274,comedy,45,30,1,0,1,0,control,2025-07-24 11:00:15.195387,2,1
7080,937,fashion,29,19,0,1,0,0,control,2025-07-30 11:00:15.195387,1,1
7988,1445,dance,56,40,1,0,0,0,variant,2025-07-31 11:00:15.195387,1,1
6800,210,sports,24,13,1,0,0,0,control,2025-07-14 11:00:15.195387,1,1
4466,951,food,15,9,1,0,0,0,variant,2025-07-24 11:00:15.195387,1,1
636,1545,gaming,16,6,0,0,0,0,variant,2025-07-25 11:00:15.195387,0,0
1694,1005,food,5,5,1,0,0,0,control,2025-07-15 11:00:15.195387,1,1
9875,611,comedy,28,21,1,0,0,0,variant,2025-08-07 11:00:15.195387,1,1
4753,1572,gaming,21,14,1,0,0,0,variant,2025-08-02 11:00:15.195387,1,1
8312,1081,sports,20,10,1,1,0,0,control,2025-07-31 11:00:15.195387,2,1
831,1087,comedy,59,41,0,0,0,0,variant,2025-08-10 11:00:15.195387,0,0
5178,338,music,50,36,1,0,0,1,variant,2025-08-12 11:00:15.195387,1,1
9562,1812,sports,42,29,1,0,0,0,variant,2025-08-06 11:00:15.195387,1,1
8933,725,food,47,32,1,0,0,0,control,2025-07-28 11:00:15.195387,1,1
8309,815,sports,12,4,0,0,0,0,control,2025-07-28 11:00:15.195387,0,0
5950,532,dance,57,32,1,1,0,0,variant,2025-07-29 11:00:15.195387,2,1
2839,759,gaming,28,17,0,1,0,0,variant,2025-07-21 11:00:15.195387,1,1
1151,6,food,10,10,1,1,0,0,variant,2025-07-17 11:00:15.195387,2,1
7561,585,fashion,50,34,1,0,0,0,variant,2025-08-05 11:00:15.195387,1,1
1932,619,food,13,13,1,1,0,0,control,2025-08-10 11:00:15.195387,2,1
9205,1629,comedy,7,2,0,0,0,0,variant,2025-07-22 11:00:15.195387,0,0
1665,1535,food,40,26,1,0,0,0,control,2025-08-10 11:00:15.195387,1,1
1082,797,comedy,27,18,1,1,0,0,control,2025-08-07 11:00:15.195387,2,1
513,1485,music,35,24,1,1,0,0,control,2025-08-09 11:00:15.195387,2,1
7806,356,comedy,38,25,1,0,0,1,control,2025-08-12 11:00:15.195387,1,1
5238,219,music,42,32,1,0,0,0,control,2025-08-06 11:00:15.195387,1,1
560,367,comedy,44,29,0,1,0,0,control,2025-08-08 11:00:15.195387,1,1
3673,889,fashion,39,25,1,0,0,0,control,2025-08-04 11:00:15.195387,1,1
7405,561,food,52,34,0,1,0,0,variant,2025-07-18 11:00:15.195387,1,1
3344,364,dance,21,18,1,0,0,0,control,2025-07-27 11:00:15.195387,1,1
4071,1414,food,25,18,1,0,0,0,control,2025-07-15 11:00:15.195387,1,1
9663,1319,sports,56,33,0,0,0,0,variant,2025-08-01 11:00:15.195387,0,0
581,505,comedy,7,1,0,0,0,0,control,2025-08-04 11:00:15.195387,0,0
7005,1312,sports,42,30,0,0,0,0,control,2025-08-06 11:00:15.195387,0,0
8131,177,gaming,57,41,1,0,0,0,variant,2025-08-02 11:00:15.195387,1,1
3148,1323,sports,39,23,1,0,0,0,control,2025-08-11 11:00:15.195387,1,1
4250,1644,gaming,38,22,1,0,0,0,variant,2025-07-30 11:00:15.195387,1,1
1680,1308,comedy,55,37,1,0,0,0,control,2025-08-04 11:00:15.195387,1,1
3507,813,fashion,18,17,1,0,0,0,control,2025-08-12 11:00:15.195387,1,1
7254,577,dance,20,12,1,0,0,0,variant,2025-07-16 11:00:15.195387,1,1
2745,818,dance,8,1,0,0,0,0,control,2025-07-26 11:00:15.195387,0,0
9436,1078,sports,13,11,1,0,0,0,control,2025-08-02 11:00:15.195387,1,1
5189,819,dance,42,25,0,0,1,0,control,2025-08-08 11:00:15.195387,1,1
2142,1835,gaming,19,6,1,0,0,0,variant,2025-07-15 11:00:15.195387,1,1
6618,1344,dance,58,39,1,1,0,0,variant,2025-07-28 11:00:15.195387,2,1
2480,479,dance,5,2,0,0,0,0,control,2025-07-19 11:00:15.195387,0,0
6485,1566,food,14,7,0,0,0,0,control,2025-07-18 11:00:15.195387,0,0
9828,1782,food,56,41,1,0,0,0,variant,2025-07-23 11:00:15.195387,1,1
7422,722,dance,15,12,1,0,0,0,variant,2025-08-07 11:00:15.195387,1,1
9950,1245,music,35,25,0,0,0,0,variant,2025-07-23 11:00:15.195387,0,0
4453,1706,music,55,41,1,0,0,0,control,2025-07-29 11:00:15.195387,1,1
5882,1958,sports,40,30,1,1,0,0,control,2025-08-02 11:00:15.195387,2,1
6666,1367,fashion,38,29,1,0,1,0,control,2025-08-09 11:00:15.195387,2,1
2850,1238,food,42,27,1,0,0,0,variant,2025-07-17 11:00:15.195387,1,1
7391,1346,comedy,21,16,1,0,0,0,variant,2025-08-06 11:00:15.195387,1,1
6906,581,food,8,2,0,0,0,0,control,2025-08-12 11:00:15.195387,0,0
2490,746,comedy,47,34,1,0,0,0,variant,2025-08-05 11:00:15.195387,1,1
9824,1039,gaming,41,24,1,0,0,0,variant,2025-08-04 11:00:15.195387,1,1
9208,1981,gaming,22,19,1,0,0,0,control,2025-07-29 11:00:15.195387,1,1
9541,1504,sports,43,24,0,0,0,0,variant,2025-08-02 11:00:15.195387,0,0
4612,878,fashion,40,29,1,0,0,0,control,2025-07-15 11:00:15.195387,1,1
2840,134,music,57,42,1,1,0,0,control,2025-07-31 11:00:15.195387,2,1
8528,718,dance,44,34,0,0,0,0,control,2025-07-22 11:00:15.195387,0,0
5879,1048,music,11,8,1,1,0,0,control,2025-07-23 11:00:15.195387,2,1
9088,377,food,16,8,0,0,0,0,variant,2025-07-24 11:00:15.195387,0,0
6304,1621,music,23,19,1,1,0,0,control,2025-07-17 11:00:15.195387,2,1
852,1166,food,41,28,1,0,0,0,control,2025-07-27 11:00:15.195387,1,1
1688,652,sports,12,4,0,0,0,0,variant,2025-07-18 11:00:15.195387,0,0
6834,1463,music,14,7,1,0,0,0,variant,2025-08-03 11:00:15.195387,1,1
2428,1348,comedy,40,33,1,0,0,0,variant,2025-08-09 11:00:15.195387,1,1
9761,1146,music,11,5,0,0,1,0,variant,2025-07-19 11:00:15.195387,1,1
4001,1324,comedy,32,25,1,0,0,0,variant,2025-07-24 11:00:15.195387,1,1
5053,1365,gaming,45,33,0,0,0,0,control,2025-08-03 11:00:15.195387,0,0
2739,1203,gaming,47,32,0,0,0,0,control,2025-07-24 11:00:15.195387,0,0
5733,1232,food,22,13,1,0,0,0,variant,2025-07-30 11:00:15.195387,1,1
5388,166,sports,41,27,0,0,0,0,variant,2025-08-06 11:00:15.195387,0,0
8003,1065,dance,5,2,0,0,0,0,variant,2025-07-21 11:00:15.195387,0,0
5537,1658,music,58,39,1,0,0,0,variant,2025-08-09 11:00:15.195387,1,1
3914,1580,dance,33,22,1,0,0,0,variant,2025-07-23 11:00:15.195387,1,1
1067,1099,comedy,59,39,0,0,0,0,variant,2025-08-02 11:00:15.195387,0,0
7724,1504,dance,26,23,1,0,0,0,variant,2025-07-20 11:00:15.195387,1,1
4381,1372,music,58,41,0,0,0,0,control,2025-07-20 11:00:15.195387,0,0
4108,272,food,26,18,0,0,0,0,control,2025-08-07 11:00:15.195387,0,0
5727,1970,dance,51,33,0,0,0,0,control,2025-07-31 11:00:15.195387,0,0
3374,990,dance,49,35,0,0,0,0,variant,2025-07-23 11:00:15.195387,0,0
8946,166,dance,28,23,0,0,0,0,variant,2025-07-20 11:00:15.195387,0,0
2083,762,sports,29,22,0,1,0,0,control,2025-08-01 11:00:15.195387,1,1
8968,1110,fashion,24,13,0,0,0,0,control,2025-07-15 11:00:15.195387,0,0
6749,1925,dance,34,27,1,0,0,0,control,2025-07-19 11:00:15.195387,1,1
9818,649,music,55,33,1,0,0,0,variant,2025-08-05 11:00:15.195387,1,1
418,845,food,11,9,1,0,0,0,variant,2025-08-07 11:00:15.195387,1,1
8307,551,music,60,47,1,0,0,0,control,2025-08-06 11:00:15.195387,1,1
8809,599,dance,7,5,1,0,1,0,control,2025-07-21 11:00:15.195387,2,1
3975,155,sports,10,8,1,0,0,0,control,2025-08-03 11:00:15.195387,1,1
3268,1696,comedy,20,10,1,0,0,0,variant,2025-07-30 11:00:15.195387,1,1
826,1600,dance,17,12,0,0,0,0,variant,2025-07-26 11:00:15.195387,0,0
7669,1247,sports,11,1,0,0,0,0,variant,2025-08-03 11:00:15.195387,0,0
5746,417,gaming,33,19,1,0,0,0,variant,2025-08-01 11:00:15.195387,1,1
9709,1386,music,59,43,1,0,0,0,control,2025-07-21 11:00:15.195387,1,1
413,1370,gaming,15,8,1,0,0,0,variant,2025-07-16 11:00:15.195387,1,1
7544,1170,music,6,6,1,0,0,0,control,2025-08-12 11:00:15.195387,1,1
7588,1740,comedy,28,22,1,0,0,0,control,2025-08-06 11:00:15.195387,1,1
729,67,food,30,19,0,0,0,0,control,2025-07-20 11:00:15.195387,0,0
7165,517,sports,49,35,1,0,0,0,control,2025-08-05 11:00:15.195387,1,1
8868,1998,comedy,58,42,0,0,0,0,variant,2025-07-29 11:00:15.195387,0,0
5989,1083,gaming,58,41,0,0,0,0,control,2025-07-15 11:00:15.195387,0,0
2505,1007,sports,55,42,1,1,0,0,control,2025-08-05 11:00:15.195387,2,1
2968,588,fashion,42,29,1,0,0,0,variant,2025-07-19 11:00:15.195387,1,1
2787,772,gaming,13,13,1,0,0,0,control,2025-08-09 11:00:15.195387,1,1
1123,760,dance,42,27,1,0,0,0,control,2025-08-06 11:00:15.195387,1,1
4080,1040,fashion,40,30,0,0,0,0,control,2025-07-26 11:00:15.195387,0,0
1572,1611,gaming,45,32,0,0,0,0,variant,2025-07-31 11:00:15.195387,0,0
5074,1892,comedy,10,3,0,0,0,0,variant,2025-08-10 11:00:15.195387,0,0
5105,1510,fashion,58,40,1,0,0,0,variant,2025-08-11 11:00:15.195387,1,1
2144,1913,comedy,51,34,0,0,0,1,control,2025-07-27 11:00:15.195387,0,0
9880,176,dance,34,18,0,0,0,0,control,2025-07-30 11:00:15.195387,0,0
6807,322,sports,18,18,1,0,0,0,control,2025-08-12 11:00:15.195387,1,1
7358,1485,gaming,52,34,1,1,0,0,control,2025-07-30 11:00:15.195387,2,1
3441,136,food,18,12,1,0,0,0,variant,2025-07-29 11:00:15.195387,1,1
3767,428,gaming,18,11,1,0,0,0,variant,2025-07-30 11:00:15.195387,1,1
5645,1813,gaming,28,25,1,0,0,0,variant,2025-07-27 11:00:15.195387,1,1
2915,1818,sports,22,18,0,0,0,0,variant,2025-07-30 11:00:15.195387,0,0
4969,931,fashion,6,6,1,0,0,0,variant,2025-07-15 11:00:15.195387,1,1
5918,911,fashion,36,28,1,0,0,0,variant,2025-08-12 11:00:15.195387,1,1
8788,680,comedy,30,22,1,0,0,0,control,2025-07-29 11:00:15.195387,1,1
729,1566,dance,35,25,1,0,1,0,variant,2025-07-18 11:00:15.195387,2,1
1366,322,food,25,17,1,0,0,0,variant,2025-08-02 11:00:15.195387,1,1
4493,1360,sports,33,20,1,0,0,0,variant,2025-08-11 11:00:15.195387,1,1
699,781,dance,18,11,1,0,0,0,variant,2025-08-09 11:00:15.195387,1,1
7187,1537,music,45,26,1,0,0,0,variant,2025-07-23 11:00:15.195387,1,1
396,171,fashion,53,35,0,0,0,0,control,2025-07-25 11:00:15.195387,0,0
7401,924,dance,51,32,1,0,0,0,variant,2025-08-10 11:00:15.195387,1,1
8083,129,fashion,5,5,1,0,0,0,control,2025-07-26 11:00:15.195387,1,1
4172,680,music,38,31,1,0,0,0,variant,2025-07-19 11:00:15.195387,1,1
4361,1442,dance,36,26,0,0,0,0,control,2025-07-17 11:00:15.195387,0,0
2503,397,music,52,35,1,0,0,1,control,2025-08-05 11:00:15.195387,1,1
718,61,gaming,56,39,1,0,0,0,variant,2025-07-24 11:00:15.195387,1,1
2783,1141,food,43,26,0,0,0,0,control,2025-08-06 11:00:15.195387,0,0
4947,1858,sports,16,13,1,0,0,0,variant,2025-07-25 11:00:15.195387,1,1
5487,1659,gaming,52,36,1,0,0,0,control,2025-07-19 11:00:15.195387,1,1
8336,1796,comedy,7,6,1,0,0,0,variant,2025-07-17 11:00:15.195387,1,1
4981,473,sports,55,37,1,0,0,0,variant,2025-08-03 11:00:15.195387,1,1
7267,738,gaming,18,8,1,0,0,0,control,2025-07-27 11:00:15.195387,1,1
4492,397,dance,26,18,1,0,0,0,variant,2025-07-14 11:00:15.195387,1,1
7193,804,sports,30,25,1,0,1,0,control,2025-07-14 11:00:15.195387,2,1
5589,1888,dance,39,27,1,0,0,0,control,2025-08-09 11:00:15.195387,1,1
7652,957,gaming,27,22,1,0,1,0,control,2025-08-08 11:00:15.195387,2,1
3637,1722,sports,43,28,1,0,0,0,control,2025-08-04 11:00:15.195387,1,1
1168,1621,gaming,8,8,1,1,0,0,control,2025-07-23 11:00:15.195387,2,1
1063,1242,comedy,49,41,1,0,0,0,control,2025-07-22 11:00:15.195387,1,1
2157,655,fashion,30,25,1,0,0,0,variant,2025-08-10 11:00:15.195387,1,1
7861,1501,gaming,41,25,1,0,0,0,variant,2025-07-15 11:00:15.195387,1,1
5162,602,food,47,30,1,0,0,0,variant,2025-08-11 11:00:15.195387,1,1
5306,1877,comedy,57,33,1,0,0,0,variant,2025-07-24 11:00:15.195387,1,1
6542,268,gaming,53,37,1,0,0,0,control,2025-07-25 11:00:15.195387,1,1
4730,76,sports,30,19,1,0,0,0,variant,2025-07-24 11:00:15.195387,1,1
9349,1093,dance,30,25,1,0,0,0,control,2025-08-09 11:00:15.195387,1,1
7331,1469,sports,34,25,1,0,0,0,variant,2025-07-26 11:00:15.195387,1,1
5335,1322,gaming,55,35,1,0,0,0,variant,2025-08-10 11:00:15.195387,1,1
8925,1498,food,33,26,1,0,0,0,control,2025-08-11 11:00:15.195387,1,1
4331,1184,gaming,36,25,1,0,0,0,variant,2025-08-08 11:00:15.195387,1,1
8011,898,gaming,18,8,1,0,1,0,variant,2025-08-08 11:00:15.195387,2,1
6802,1032,music,33,23,1,0,0,0,control,2025-07-30 11:00:15.195387,1,1
4847,1755,comedy,57,42,1,1,1,0,variant,2025-07-25 11:00:15.195387,3,1
6732,1509,dance,9,4,0,0,0,0,variant,2025-08-02 11:00:15.195387,0,0
7242,822,comedy,34,24,0,1,0,0,variant,2025-08-06 11:00:15.195387,1,1
954,1928,gaming,26,16,1,0,0,0,variant,2025-07-28 11:00:15.195387,1,1
2540,88,gaming,36,22,0,0,0,0,variant,2025-08-10 11:00:15.195387,0,0
7057,1165,comedy,21,16,1,0,1,0,control,2025-07-16 11:00:15.195387,2,1
1543,1565,comedy,34,22,0,0,0,0,control,2025-07-19 11:00:15.195387,0,0
5294,525,food,10,1,1,0,0,0,control,2025-08-03 11:00:15.195387,1,1
1192,826,comedy,9,7,1,0,1,0,control,2025-08-01 11:00:15.195387,2,1
6314,575,music,45,31,1,0,0,0,variant,2025-08-12 11:00:15.195387,1,1
6939,1367,comedy,40,27,1,0,0,0,variant,2025-07-23 11:00:15.195387,1,1
2682,687,gaming,26,18,1,0,0,0,control,2025-08-10 11:00:15.195387,1,1
9410,975,dance,51,31,0,0,0,0,variant,2025-07-16 11:00:15.195387,0,0
1541,1240,sports,27,20,1,0,0,0,variant,2025-07-27 11:00:15.195387,1,1
6173,506,food,17,11,1,0,0,0,variant,2025-08-04 11:00:15.195387,1,1
5542,1771,comedy,54,38,0,0,0,0,control,2025-07-17 11:00:15.195387,0,0
9581,1623,comedy,42,36,1,0,0,0,variant,2025-08-03 11:00:15.195387,1,1
1366,74,comedy,57,41,1,0,0,0,control,2025-08-04 11:00:15.195387,1,1
8692,806,food,44,26,1,0,0,0,control,2025-08-10 11:00:15.195387,1,1
9873,581,dance,48,35,1,0,0,0,variant,2025-07-18 11:00:15.195387,1,1
8703,1093,fashion,20,14,1,0,0,0,variant,2025-07-30 11:00:15.195387,1,1
7495,223,comedy,18,15,1,0,0,0,control,2025-08-03 11:00:15.195387,1,1
4313,1960,comedy,26,19,0,0,0,0,control,2025-07-23 11:00:15.195387,0,0
1325,897,food,8,8,1,0,0,0,variant,2025-08-04 11:00:15.195387,1,1
9348,386,comedy,51,28,0,0,0,0,variant,2025-07-29 11:00:15.195387,0,0
3142,1905,fashion,21,15,1,0,0,0,control,2025-07-24 11:00:15.195387,1,1
7420,1309,fashion,7,5,0,0,0,0,variant,2025-08-07 11:00:15.195387,0,0
3487,122,dance,7,2,0,0,0,0,control,2025-07-15 11:00:15.195387,0,0
1811,1799,sports,13,6,0,0,0,0,variant,2025-08-06 11:00:15.195387,0,0
6589,733,food,42,28,0,0,0,0,control,2025-07-21 11:00:15.195387,0,0
2924,1465,food,11,11,1,0,0,0,control,2025-08-04 11:00:15.195387,1,1
5302,823,gaming,17,12,1,0,0,0,variant,2025-08-05 11:00:15.195387,1,1
4187,457,dance,36,23,0,0,0,0,control,2025-08-09 11:00:15.195387,0,0
8906,164,comedy,59,44,1,0,0,0,variant,2025-08-04 11:00:15.195387,1,1
5978,1287,music,54,34,1,0,0,1,variant,2025-07-18 11:00:15.195387,1,1
4269,92,dance,6,5,1,0,0,0,control,2025-08-08 11:00:15.195387,1,1
4749,1802,comedy,48,33,0,0,0,0,control,2025-07-24 11:00:15.195387,0,0
4850,336,food,41,30,0,0,0,0,variant,2025-07-22 11:00:15.195387,0,0
9436,586,comedy,50,30,1,1,0,0,variant,2025-08-12 11:00:15.195387,2,1
3710,935,gaming,48,39,1,0,0,0,variant,2025-08-06 11:00:15.195387,1,1
9274,314,dance,17,16,1,0,0,0,control,2025-07-31 11:00:15.195387,1,1
6620,602,dance,33,21,0,0,0,0,control,2025-08-07 11:00:15.195387,0,0
8648,1890,food,17,8,1,0,0,0,variant,2025-08-07 11:00:15.195387,1,1
9087,994,gaming,54,40,1,0,0,0,variant,2025-07-17 11:00:15.195387,1,1
9577,1832,food,24,18,1,0,0,0,control,2025-07-17 11:00:15.195387,1,1
3073,910,music,53,31,0,0,0,0,control,2025-07-29 11:00:15.195387,0,0
6531,1490,fashion,15,11,1,1,0,0,variant,2025-08-06 11:00:15.195387,2,1
505,1665,music,44,35,1,0,0,0,control,2025-07-14 11:00:15.195387,1,1
1215,1425,sports,54,40,1,0,0,0,control,2025-08-10 11:00:15.195387,1,1
1532,561,sports,45,33,0,0,0,0,variant,2025-07-21 11:00:15.195387,0,0
7577,1622,gaming,59,46,1,0,0,0,variant,2025-08-02 11:00:15.195387,1,1
824,485,food,13,6,1,0,0,0,control,2025-08-10 11:00:15.195387,1,1
929,656,dance,8,6,0,0,0,0,variant,2025-07-16 11:00:15.195387,0,0
5030,1671,fashion,47,39,0,0,0,0,variant,2025-07-26 11:00:15.195387,0,0
134,1935,comedy,19,10,0,1,0,0,control,2025-08-08 11:00:15.195387,1,1
2106,627,music,40,26,1,0,0,0,control,2025-07-24 11:00:15.195387,1,1
3628,1301,food,35,22,0,0,0,0,control,2025-07-22 11:00:15.195387,0,0
6317,66,dance,6,6,1,1,0,0,control,2025-07-14 11:00:15.195387,2,1
1853,1723,food,16,13,1,0,0,0,variant,2025-08-07 11:00:15.195387,1,1
4911,1968,sports,25,18,1,0,0,0,variant,2025-08-07 11:00:15.195387,1,1
4176,1881,music,52,32,0,0,1,0,control,2025-07-24 11:00:15.195387,1,1
5349,201,comedy,34,20,0,0,0,0,control,2025-07-29 11:00:15.195387,0,0
9443,468,food,48,32,0,0,0,0,control,2025-07-29 11:00:15.195387,0,0
6191,434,sports,54,38,1,0,0,0,variant,2025-07-14 11:00:15.195387,1,1
1257,138,fashion,27,18,1,1,0,0,variant,2025-08-01 11:00:15.195387,2,1
3377,1016,fashion,15,8,1,0,0,0,variant,2025-08-12 11:00:15.195387,1,1
5646,1076,fashion,40,26,1,0,0,0,variant,2025-07-27 11:00:15.195387,1,1
3487,1749,fashion,29,16,0,0,0,0,control,2025-07-23 11:00:15.195387,0,0
3585,1476,comedy,11,11,1,0,0,1,control,2025-07-21 11:00:15.195387,1,1
9589,1182,sports,54,34,1,1,0,0,variant,2025-07-14 11:00:15.195387,2,1
8054,802,comedy,12,10,0,0,0,0,control,2025-07-25 11:00:15.195387,0,0
3331,862,fashion,26,18,0,0,0,0,variant,2025-08-08 11:00:15.195387,0,0
2704,1230,food,40,26,0,0,0,0,control,2025-08-02 11:00:15.195387,0,0
8663,1366,music,42,30,1,0,0,0,control,2025-07-21 11:00:15.195387,1,1
8121,1857,food,7,6,1,0,0,0,variant,2025-08-07 11:00:15.195387,1,1
7115,1340,gaming,18,13,1,0,0,0,variant,2025-07-26 11:00:15.195387,1,1
1354,136,comedy,31,22,1,0,0,0,control,2025-07-25 11:00:15.195387,1,1
5064,1099,music,40,23,1,0,0,0,variant,2025-07-20 11:00:15.195387,1,1
8550,449,dance,30,21,1,1,0,0,variant,2025-07-19 11:00:15.195387,2,1
7576,69,dance,11,10,1,0,0,0,variant,2025-08-04 11:00:15.195387,1,1
668,953,sports,41,32,1,1,0,0,control,2025-08-06 11:00:15.195387,2,1
4469,813,fashion,59,43,1,0,0,1,variant,2025-08-08 11:00:15.195387,1,1
9338,1585,fashion,48,34,1,0,0,0,variant,2025-07-30 11:00:15.195387,1,1
6820,1226,food,12,12,1,0,1,1,variant,2025-07-28 11:00:15.195387,2,1
3720,1015,food,44,30,1,0,0,0,control,2025-07-18 11:00:15.195387,1,1
2746,1598,gaming,56,40,1,0,0,0,variant,2025-07-25 11:00:15.195387,1,1
7484,1191,sports,8,8,1,0,0,0,variant,2025-07-14 11:00:15.195387,1,1
540,1741,food,47,35,1,0,0,0,variant,2025-07-29 11:00:15.195387,1,1
4965,1685,food,55,38,0,0,0,0,variant,2025-07-23 11:00:15.195387,0,0
4836,1145,comedy,6,2,0,0,0,0,variant,2025-07-29 11:00:15.195387,0,0
3776,1845,gaming,21,16,1,0,1,0,variant,2025-07-24 11:00:15.195387,2,1
6043,1965,comedy,56,35,1,0,0,0,variant,2025-07-30 11:00:15.195387,1,1
7103,97,food,57,39,1,0,0,0,control,2025-07-29 11:00:15.195387,1,1
7313,377,music,25,16,1,0,0,0,variant,2025-07-15 11:00:15.195387,1,1
5321,1515,gaming,40,25,1,0,0,0,control,2025-07-31 11:00:15.195387,1,1
6133,1948,fashion,24,17,0,0,0,0,variant,2025-07-19 11:00:15.195387,0,0
7892,1077,dance,34,25,1,0,0,0,control,2025-07-30 11:00:15.195387,1,1
